issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
25,54,frac,"...calculated using the formula  $\left(1+\**frac**{i}{n}\right)^n-1$ , where i is the nomi...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The `**` characters are incorrectly applied markdown bolding syntax within a LaTeX command and should be removed.
26,55,frac,...ation Tier**  Area of a trapezium =  $$\**frac**{1}{2}(a+b)h$$  ![](_page_55_Picture_3.j...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The `**` characters are incorrectly applied markdown bolding syntax within a LaTeX command and should be removed.
27,55,h$$,...rea of a trapezium =  $$\frac{1}{2}(a+b)**h$$**  ![](_page_55_Picture_3.jpeg)  #### **V...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The `**` characters are incorrectly applied markdown bolding syntax within a LaTeX math expression and should be removed.
28,55,cross section,"...g. Prism, Cylinder)**  Volume = area of **cross section** length  ![](_page_55_Picture_6.jpeg)  {...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The compound noun 'cross-section' should be hyphenated, and the multiplication symbol `$	imes$` is missing between 'cross section' and 'length', indicating a significant parsing error."
29,56,frac,... Higher Tier  Area of a trapezium =  $$\**frac**{1}{2}(a+b)h$$  ![](_page_56_Picture_3.j...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The `**` characters are incorrectly applied markdown bolding syntax within a LaTeX command and should be removed.
30,56,h$$,...rea of a trapezium =  $$\frac{1}{2}(a+b)**h$$**  ![](_page_56_Picture_3.jpeg)  ## Volum...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `h$$` is correctly formatted as a mathematical variable followed by a LaTeX display math delimiter.
31,56,cross section,"...e.g. Prism, Cylinder)  Volume = area of **cross section**  $\times$  length  ![](_page_56_Picture...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The compound noun 'cross-section' should be hyphenated for consistency in technical documentation.
32,56,frac,...cture_6.jpeg)  Volume of a sphere =  $$\**frac**{4}{3}\pi r^3$$  Surface area of a spher...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `frac` is part of a correct LaTeX command `\frac` for displaying fractions.
33,56,frac,..._Picture_9.jpeg)  Volume of a cone  $$=\**frac**{1}{3}\pi r^2 h$$  Curved surface area o...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `frac` is part of a correct LaTeX command `\frac` for displaying fractions.
34,56,h$$,...Volume of a cone  $$=\frac{1}{3}\pi r^2 **h$$**  Curved surface area of a cone =  $\pi ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `h$$` is correctly formatted as a mathematical variable followed by a LaTeX display math delimiter.
35,56,l$,...Curved surface area of a cone =  $\pi r **l$**   ![](_page_56_Picture_12.jpeg)  In any...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `l$` is correctly formatted as a mathematical variable followed by an inline LaTeX math delimiter.
36,56,frac,"...)  In any triangle ABC,  Sine rule:  $$\**frac**{a}{\sin A} = \frac{b}{\sin B} = \frac{c...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `frac` is part of a correct LaTeX command `\frac` for displaying fractions.
37,56,frac,"...ABC,  Sine rule:  $$\frac{a}{\sin A} = \**frac**{b}{\sin B} = \frac{c}{\sin C}$$  **Cosi...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `frac` is part of a correct LaTeX command `\frac` for displaying fractions.
38,56,frac,...$\frac{a}{\sin A} = \frac{b}{\sin B} = \**frac**{c}{\sin C}$$  **Cosine rule**:  $a^2 = ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `frac` is part of a correct LaTeX command `\frac` for displaying fractions.
39,56,$a,...= \frac{c}{\sin C}$$  **Cosine rule**:  **$a**^2 = b^2 + c^2 - 2bc \cos A$   ![](_page...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The highlighted text `$a` is correctly formatted as an inline LaTeX math delimiter followed by a mathematical variable.
40,56,A$,...ne rule**:  $a^2 = b^2 + c^2 - 2bc \cos **A$**   ![](_page_56_Picture_16.jpeg)  ![](_p...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The `$` character is a LaTeX delimiter for inline mathematics and is correctly used here.
41,56,$ax,...e Quadratic Equation  The solutions of  **$ax**^2 + bx + c = 0$  where  $a \ne 0$  are ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The `$` character is a LaTeX delimiter for inline mathematics and is correctly used here.
42,56,$a,...lutions of  $ax^2 + bx + c = 0$  where  **$a** \ne 0$  are given by  $x = \frac{-b \pm...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The `$` character is a LaTeX delimiter for inline mathematics and is correctly used here.
43,56,ne,...ons of  $ax^2 + bx + c = 0$  where  $a \**ne** 0$  are given by  $x = \frac{-b \pm \sq...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The `\` character is missing from the LaTeX command `
e` (not equal to), indicating a parsing error."
44,56,$x,...c = 0$  where  $a \ne 0$  are given by  **$x** = \frac{-b \pm \sqrt{b^2 - 4ac}}{2a}$  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The `$` character is a LaTeX delimiter for inline mathematics and is correctly used here.
45,56,frac,...  where  $a \ne 0$  are given by  $x = \**frac**{-b \pm \sqrt{b^2 - 4ac}}{2a}$   {57}---...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The `\` character is missing from the LaTeX command `\frac` (fraction), indicating a parsing error."
46,60,and,...arks obtained for each unit are added up** and** the qualification double grade is based...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"A comma before 'and' would improve readability in this compound sentence, but its omission is not a strict grammatical error."
